mpl_name,mpl_radj,mpl_bmassj,mpl_bmassprov,mpl_orbper,mpl_orbsmax,mpl_orbeccen,mpl_orbincl,mpl_dens,mpl_orblper,mpl_ratror,mpl_discmethod,mpl_disc,mpl_reflink,mpl_def,mst_rad,mst_mass,mst_raderr1,mst_raderr2,mst_masserr1,mst_masserr2,mpl_radjerr1,mpl_radjerr2,mpl_bmassjerr1,mpl_bmassjerr2,mpl_bmassjlim,mpl_orbpererr1,mpl_orbpererr2,mpl_orbsmaxerr1,mpl_orbsmaxerr2,mpl_ratrorerr1,mpl_ratrorerr2,rowupdate,mpl_publ_date
Kepler-61 b,0.182,,,59.87910080,0.248610,,,,,0.03400,Transit,2013,<a refstr=MUIRHEAD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...750L..37M/abstract target=ref>Muirhead et al. 2012</a>,0,0.55,0.5700,0.07,-0.07,0.0700,-0.0700,0.022,-0.022,,,,0.00110000,-0.00110000,0.009640,-0.009640,0.00072,-0.00072,2016-02-25,2013-08
K2-90 b,0.182,,,13.73110000,0.092600,,,,,0.03720,Transit,2016,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,0,0.49,0.5620,0.07,-0.07,0.0710,-0.0710,0.029,-0.029,,,,0.00140000,-0.00140000,0.003900,-0.003900,0.00300,-0.00300,2016-07-18,
Kepler-230 c,0.182,,,91.77324200,0.380000,,,,,,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,1,0.82,,0.41,-0.41,,,0.093,-0.093,,,,0.00161800,-0.00161800,,,,,2014-05-14,2014-03
Kepler-365 b,0.182,,,10.66490300,0.098000,,,,,,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,1,1.05,,0.49,-0.49,,,0.087,-0.087,,,,0.00006900,-0.00006900,,,,,2014-05-14,2014-03
Kepler-49 b,0.182,0.02700,Mass,7.20400000,,,,,,,Transit,2012,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,0,0.58,0.6230,,,,,0.007,-0.007,0.00600,-0.00500,0,,,,,,,2014-05-28,2013-01
Kepler-48 d,0.182,0.02500,Mass,42.89610000,,,,5.08000,,0.02102,Transit,2014,<a refstr=MARCY_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...20M/abstract target=ref> Marcy et al. 2014 </a>,1,0.89,0.8800,0.05,-0.05,0.0600,-0.0600,0.010,-0.010,0.01450,-0.01450,0,,,,,,,2014-05-14,2014-02
Kepler-798 b,0.182,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,1.14,,0.09,-0.08,,,0.015,-0.013,,,,,,,,,,2018-09-06,
pi Men c,0.182,0.01517,Mass,6.26790000,0.068390,0.000000,87.456,2.97000,,0.01703,Transit,2018,<a refstr=HUANG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...868L..39H/abstract target=ref>Huang et al. 2018</a>,1,1.10,1.0940,0.02,-0.02,0.0390,-0.0390,0.004,-0.004,0.00264,-0.00271,0,0.00046000,-0.00046000,0.000500,-0.000500,0.00025,-0.00023,2018-11-15,
Kepler-165 b,0.182,,,,,,,,,,Transit,2014,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,0.75,,0.03,-0.03,,,0.032,-0.010,,,,,,,,,,2018-09-06,2014-03
Kepler-205 c,0.182,,,,,,,,,,Transit,2014,<a refstr=MANN_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...779..188M/abstract target=ref>Mann et al. 2013</a>,0,0.62,0.6590,0.04,-0.04,0.0700,-0.0700,0.007,-0.007,,,,,,,,,,2016-02-11,2014-03
Kepler-930 b,0.183,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,1.39,,0.06,-0.06,,,0.013,-0.010,,,,,,,,,,2018-09-06,
Kepler-1381 b,0.183,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,0.83,,0.07,-0.06,,,0.017,-0.017,,,,,,,,,,2018-09-06,
Kepler-1388 d,0.183,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,0.48,,0.02,-0.02,,,0.012,-0.010,,,,,,,,,,2018-09-06,
Kepler-341 c,0.183,,,,,,,,,,Transit,2014,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,1.21,,0.06,-0.05,,,0.011,-0.009,,,,,,,,,,2018-09-06,2014-03
Kepler-342 b,0.183,,,15.17026179,,,,,,0.01412,Transit,2014,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,0,1.34,1.2600,0.12,-0.08,0.0470,-0.0400,0.016,-0.012,,,,0.00004137,-0.00004137,,,0.00030,-0.00023,2016-05-10,2014-03
K2-46 b,0.183,,,19.15410000,0.138210,,,,,0.01450,Transit,2016,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,1,1.29,0.9600,0.12,-0.12,0.0200,-0.0200,0.021,-0.021,,,,0.00410000,-0.00410000,0.000960,-0.000960,0.00100,-0.00100,2016-07-18,
K2-146 b,0.183,0.01816,Mass,2.64460000,,0.129000,88.930,3.69000,-64.0000,0.05720,Transit,2018,<a refstr=HAMANN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..133H/abstract target=ref>Hamann et al. 2019</a>,1,0.33,0.3310,0.01,-0.01,0.0090,-0.0090,0.005,-0.005,0.00024,-0.00024,0,0.00006000,-0.00006000,,,0.00050,-0.00050,2019-08-15,
Kepler-868 b,0.183,,,5.03251791,,,,,,0.02058,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,0.89,0.9300,0.09,-0.06,0.0460,-0.0600,0.018,-0.015,,,,0.00002082,-0.00002082,,,0.00030,-0.00096,2016-05-10,
Kepler-215 d,0.183,,,30.86437869,,,,,,0.02224,Transit,2014,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,0,0.85,0.9400,0.02,-0.03,0.0300,-0.0350,0.029,-0.008,,,,0.00005410,-0.00005410,,,0.00337,-0.00063,2016-05-10,2014-03
Kepler-120 b,0.183,,,6.31238222,0.056110,,,,,0.03300,Transit,2014,<a refstr=MUIRHEAD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...750L..37M/abstract target=ref>Muirhead et al. 2012</a>,0,0.57,0.5900,0.09,-0.09,0.0900,-0.0900,0.028,-0.028,,,,0.00005800,-0.00005800,0.002810,-0.002810,0.00039,-0.00039,2016-02-25,2014-03
Kepler-136 b,0.183,,,11.57890000,0.106000,,,,,,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,1,1.35,,0.25,-0.25,,,0.034,-0.034,,,,0.00003000,-0.00003000,,,,,2014-05-14,2014-03
Kepler-79 c,0.183,0.04300,Mass,27.40200000,,,,,,,Transit,2012,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,0,1.04,1.0800,,,,,0.082,-0.017,0.02000,-0.01400,0,,,,,,,2014-05-28,2013-10
Kepler-337 c,0.183,,,9.69320100,0.093000,,,,,,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,1,1.76,,0.48,-0.48,,,0.051,-0.051,,,,0.00004700,-0.00004700,,,,,2014-05-14,2014-03
Kepler-235 d,0.183,,,20.06054800,0.122000,,,,,,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,1,0.55,,0.02,-0.02,,,0.009,-0.009,,,,0.00009900,-0.00009900,,,,,2014-05-14,2014-03
Kepler-244 c,0.183,,,9.76729200,0.087000,,,,,,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,1,0.80,,0.34,-0.34,,,0.078,-0.078,,,,0.00004600,-0.00004600,,,,,2014-05-14,2014-03
Kepler-161 c,0.183,,,7.06424000,0.068000,,,,,,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,1,0.81,,0.05,-0.05,,,0.013,-0.013,,,,0.00001100,-0.00001100,,,,,2014-05-14,2014-03
Kepler-363 d,0.183,,,11.93212500,0.107000,,,,,,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,1,1.49,,0.23,-0.23,,,0.036,-0.036,,,,0.00009300,-0.00009300,,,,,2014-05-14,2014-03
Kepler-48 b,0.183,0.04500,Mass,4.77800000,,,,,,,Transit,2012,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,0,0.85,0.9600,,,,,0.022,-0.006,0.01400,-0.01400,0,,,,,,,2014-05-28,2013-01
Kepler-846 b,0.183,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,0.83,,0.07,-0.06,,,0.018,-0.015,,,,,,,,,,2018-09-06,
Kepler-567 b,0.183,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,0.77,,0.06,-0.05,,,0.015,-0.014,,,,,,,,,,2018-09-06,
Kepler-283 c,0.183,,,,,,,,,,Transit,2014,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,0.64,,0.03,-0.03,,,0.013,-0.010,,,,,,,,,,2018-09-06,2014-03
Kepler-449 b,0.183,,,12.58242000,,0.030000,,,,,Transit,2015,<a refstr=VAN_EYLEN___ALBRECHT_2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...808..126V/abstract target=ref>Van Eylen & Albrecht 2015</a>,1,,,,,,,0.006,-0.006,,,,0.00027000,-0.00027000,,,,,2015-05-21,2015-08
Kepler-1034 b,0.184,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,0.76,,0.04,-0.03,,,0.011,-0.009,,,,,,,,,,2018-09-06,
Kepler-1643 b,0.184,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,0.80,,0.06,-0.05,,,0.017,-0.014,,,,,,,,,,2018-09-06,
Kepler-454 b,0.184,,,,,,,,,,Transit,2015,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,1.08,,0.04,-0.04,,,0.008,-0.019,,,,,,,,,,2018-09-06,
Kepler-48 d,0.184,,,42.89605505,,,,,,0.02168,Transit,2014,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,0,,,,,,,0.012,-0.008,,,,0.00009646,-0.00009646,,,0.00062,-0.00026,2016-05-10,2014-02
Kepler-262 c,0.184,,,21.85367910,,,,,,0.01823,Transit,2014,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,0,1.05,1.0300,0.19,-0.12,0.0960,-0.0680,0.035,-0.021,,,,0.00009746,-0.00009746,,,0.00073,-0.00058,2016-05-10,2014-03
Kepler-832 b,0.184,,,7.13969410,,,,,,0.02147,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,0.90,0.9200,0.14,-0.07,0.0630,-0.0620,0.029,-0.015,,,,0.00002817,-0.00002817,,,0.00094,-0.00035,2016-05-10,
Kepler-958 b,0.184,,,9.76788050,,,,,,0.02222,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,0.86,0.9100,0.04,-0.03,0.0300,-0.0330,0.009,-0.007,,,,0.00001110,-0.00001110,,,0.00057,-0.00034,2016-05-10,
Kepler-913 b,0.184,,,10.29672521,,,,,,0.03124,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,0.61,0.6300,0.01,-0.01,0.0130,-0.0140,0.007,-0.005,,,,0.00003426,-0.00003426,,,0.00102,-0.00075,2016-05-10,
pi Men c,0.184,0.01422,Mass,6.26834000,0.067020,0.000000,87.310,2.82000,,0.01721,Transit,2018,<a refstr=GANDOLFI_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...619L..10G/abstract target=ref>Gandolfi et al. 2018</a>,0,1.10,1.0200,0.01,-0.01,0.0300,-0.0300,0.003,-0.003,0.00255,-0.00255,0,0.00024000,-0.00024000,0.001090,-0.001090,0.00024,-0.00024,2018-11-29,
Kepler-202 c,0.184,,,16.28248353,,,,,,0.02593,Transit,2014,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,0,0.73,0.7800,0.01,-0.02,0.0230,-0.0300,0.004,-0.007,,,,0.00002580,-0.00002580,,,0.00048,-0.00078,2016-05-10,2014-03
Kepler-235 b,0.184,,,3.34024000,0.034870,,,,,0.03900,Transit,2014,<a refstr=MUIRHEAD_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...750L..37M/abstract target=ref>Muirhead et al. 2012</a>,0,0.48,0.5100,0.07,-0.07,0.0700,-0.0700,0.134,-0.134,,,,0.00003500,-0.00003500,0.001570,-0.001570,0.02800,-0.02800,2016-02-25,2014-03
Kepler-81 b,0.184,,,5.95489377,,,,,,,Transit,2012,<a refstr=DRESSING___CHARBONNEAU_2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...807...45D/abstract target=ref>Dressing & Charbonneau 2015</a>,0,,,,,,,0.027,-0.026,,,,0.00000863,-0.00000857,,,,,2015-11-19,2013-10
K2-117 c,0.184,,,5.44401700,0.049200,,,,,0.03680,Transit,2017,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,1,0.51,0.5400,0.01,-0.01,0.0100,-0.0100,0.011,-0.011,,,,0.00046200,-0.00045500,0.000300,-0.000300,0.00240,-0.00190,2018-10-26,
Kepler-1615 b,0.184,,,47.31261920,,,,,,0.01771,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,1.05,1.0400,0.24,-0.09,0.0640,-0.0560,0.043,-0.052,,,,0.00085930,-0.00085930,,,0.00000,-0.00481,2016-05-10,
Kepler-1133 b,0.184,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,0.83,,0.04,-0.04,,,0.010,-0.031,,,,,,,,,,2018-09-06,
Kepler-942 b,0.184,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,0.75,,0.03,-0.03,,,0.011,-0.009,,,,,,,,,,2018-09-06,
Kepler-183 b,0.184,,,5.68794500,0.064000,,,,,,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,1,0.96,,0.41,-0.41,,,0.079,-0.079,,,,0.00002000,-0.00002000,,,,,2014-05-14,2014-03
Kepler-377 c,0.184,,,27.01497600,0.182000,,,,,,Transit,2014,<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>,1,1.22,,0.23,-0.23,,,0.035,-0.035,,,,0.00034700,-0.00034700,,,,,2014-05-14,2014-03
Kepler-84 c,0.184,0.06400,Mass,12.88300000,,,,,,,Transit,2012,<a refstr=HADDEN_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...787...80H/abstract target=ref> Hadden et al. 2014 </a>,0,1.02,1.0000,,,,,0.074,-0.021,0.04200,-0.03200,0,,,,,,,2014-05-28,2013-10
Kepler-1229 b,0.184,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,0.57,,0.02,-0.02,,,0.005,-0.050,,,,,,,,,,2018-09-06,
Kepler-60 c,0.184,,,,,,,,,,Transit,2012,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,1.47,,0.07,-0.06,,,0.034,-0.012,,,,,,,,,,2018-09-06,2013-01
Kepler-92 d,0.184,,,49.35680000,,0.070000,,,,,Transit,2015,<a refstr=VAN_EYLEN___ALBRECHT_2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...808..126V/abstract target=ref>Van Eylen & Albrecht 2015</a>,1,,,,,,,0.005,-0.005,,,,0.00240000,-0.00240000,,,,,2015-05-21,2015-08
Kepler-1176 b,0.184,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,0.91,,0.05,-0.04,,,0.012,-0.012,,,,,,,,,,2018-09-06,
Kepler-1679 b,0.185,,,9.75376000,,,,,,,Transit,2020,<a refstr=ARMSTRONG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020arXiv200810516A/abstract target=ref>Armstrong et al. 2020</a>,1,,,,,,,,,,,,,,,,,,2020-09-03,2020-08
Kepler-654 b,0.185,,,13.72465129,,,,,,0.01683,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,1.11,1.0400,0.17,-0.11,0.0480,-0.0450,0.033,-0.023,,,,0.00005006,-0.00005006,,,0.00148,-0.00129,2016-05-10,
Kepler-969 b,0.185,,,34.17317140,,,,,,0.02261,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,0.82,0.9200,0.01,-0.01,0.0160,-0.0160,0.004,-0.004,,,,0.00007358,-0.00007358,,,0.00046,-0.00042,2016-05-10,
Kepler-988 b,0.185,,,17.76080053,,,,,,0.03554,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,0.53,0.5500,0.02,-0.02,0.0240,-0.0240,0.042,-0.014,,,,0.00002728,-0.00002728,,,0.00803,-0.00249,2016-05-10,
Kepler-1092 b,0.185,,,58.60179250,,,,,,0.01934,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,1.00,0.9900,0.18,-0.10,0.0920,-0.0710,0.033,-0.021,,,,0.00060060,-0.00060060,,,0.00063,-0.00094,2016-05-10,
Kepler-1606 b,0.185,,,196.43522400,,,,,,0.02224,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,0.86,0.9000,0.08,-0.05,0.0410,-0.0450,0.021,-0.013,,,,0.00393500,-0.00393500,,,0.00155,-0.00094,2016-05-10,
Kepler-1496 b,0.185,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,1.36,,0.07,-0.06,,,0.015,-0.011,,,,,,,,,,2018-09-06,
Kepler-477 b,0.185,,,11.11990653,,,,,,0.02398,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,0.79,0.8700,0.02,-0.02,0.0250,-0.0310,0.016,-0.011,,,,0.00001160,-0.00001160,,,0.00198,-0.00117,2016-05-10,
K2-154 c,0.185,,,7.95486000,0.067700,,,,,0.03000,Transit,2018,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>,1,0.63,0.6500,0.01,-0.01,0.0200,-0.0100,0.016,-0.012,,,,0.00084000,-0.00085000,0.000500,-0.000500,0.00250,-0.00190,2018-07-12,
GJ 9827 d,0.185,0.01636,Mass,6.20146700,0.056150,,87.390,3.23000,,0.03093,Transit,2017,<a refstr=RODRIGUEZ_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155...72R/abstract target=ref>Rodriguez et al. 2018</a>,0,0.61,0.6140,0.03,-0.03,0.0300,-0.0290,0.012,-0.012,0.00566,-0.00378,0,0.00006200,-0.00006100,0.000890,-0.000910,0.00065,-0.00059,2018-06-21,
K2-277 b,0.185,,,6.32676300,0.067500,,,,,0.01960,Transit,2018,<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>,1,0.97,1.0200,0.02,-0.02,0.0300,-0.0300,0.011,-0.011,,,,0.00035500,-0.00036100,0.000600,-0.000600,0.00140,-0.00080,2018-10-26,
K2-64 b,0.185,,,6.53044000,0.061900,,,,,0.02590,Transit,2016,<a refstr=CROSSFIELD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJS..226....7C/abstract target=ref>Crossfield et al. 2016</a>,1,0.73,0.7410,0.08,-0.08,0.0690,-0.0690,0.023,-0.023,,,,0.00067000,-0.00067000,0.001900,-0.001900,0.00170,-0.00170,2016-07-18,
Kepler-1396 b,0.185,,,18.22064210,,,,,,0.01466,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,1.27,1.1800,0.46,-0.18,0.1700,-0.1010,0.070,-0.033,,,,0.00013760,-0.00013760,,,0.00179,-0.00159,2016-05-10,
Kepler-801 b,0.185,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,0.69,,0.02,-0.02,,,0.007,-0.006,,,,,,,,,,2018-09-06,
Kepler-1225 b,0.185,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,1.37,,0.07,-0.07,,,0.011,-0.013,,,,,,,,,,2018-09-06,
K2-3 b,0.185,0.02643,Mass,10.05429000,0.077500,0.060000,89.590,4.32000,180.0000,0.03477,Transit,2015,<a refstr=ALMENARA_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015A&A...581L...7A/abstract target=ref>Almenara et al. 2015</a>,0,0.55,0.6120,0.04,-0.04,0.0860,-0.0860,0.016,-0.008,0.00661,-0.00661,0,0.00022000,-0.00022000,0.003900,-0.003900,0.00064,-0.00064,2015-10-15,2015-05
Kepler-1487 b,0.185,,,,,,,,,,Transit,2016,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0,1.63,,0.07,-0.07,,,0.012,-0.011,,,,,,,,,,2018-09-06,
Kepler-347 b,0.186,,,12.79830440,,,,,,0.01825,Transit,2014,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,0,1.06,1.0500,0.27,-0.10,0.0620,-0.0610,0.047,-0.024,,,,0.00006253,-0.00006253,,,0.00001,-0.00151,2016-05-10,2014-03
Kepler-528 b,0.186,,,19.78297415,,,,,,0.01789,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,1.06,1.0100,0.15,-0.10,0.0440,-0.0420,0.026,-0.017,,,,0.00006532,-0.00006532,,,0.00049,-0.00023,2016-05-10,
Kepler-1188 b,0.186,,,17.13695430,,,,,,0.01825,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,1.06,1.0400,0.25,-0.10,0.0670,-0.0710,0.044,-0.020,,,,0.00012140,-0.00012140,,,0.00053,-0.00072,2016-05-10,
Kepler-1195 b,0.186,,,8.49642241,,,,,,0.02723,Transit,2016,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,1,0.71,0.7400,0.05,-0.06,0.0510,-0.0580,0.017,-0.015,,,,0.00002872,-0.00002872,,,0.00154,-0.00075,2016-05-10,
