pl_name,pl_rvflag,pl_controvflag,pl_radj,pl_bmassj,pl_bmassprov,pl_bmassjlim,pl_radjerr1,pl_radjerr2,pl_bmassjerr1,pl_bmassjerr2,pl_orbper,pl_orbsmax,pl_orbpererr1,pl_orbpererr2,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbeccen,pl_orbincl,pl_dens,pl_orblper,pl_ratror,pl_discmethod,pl_kepflag,pl_k2flag,pl_locale,pl_facility,pl_disc,pl_def_refname,pl_disc_refname,rowupdate,pl_publ_date,pl_insol,st_teff,st_metfe,st_metratio,pl_hostname,st_rad,st_mass,st_spstr,st_raderr1,st_raderr2,st_masserr1,st_masserr2
Kepler-1389 b,0,0,0.158,,,,0.004,-0.012,,,99.25309510,,0.00087110,-0.00087110,,,,,,,0.02153,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5078.00,-0.140,[Fe/H],Kepler-1389,0.74,0.81,,0.02,-0.02,0.03,-0.03
Kepler-1260 b,0,0,0.158,,,,0.045,-0.025,,,19.11877530,,0.00016870,-0.00016870,,,,,,,0.01532,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5961.00,0.010,[Fe/H],Kepler-1260,1.08,1.06,,0.30,-0.14,0.09,-0.08
Kepler-822 b,0,0,0.158,,,,0.037,-0.019,,,3.22296927,,0.00000946,-0.00000946,,,,,,,0.01450,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5928.00,0.040,[Fe/H],Kepler-822,1.08,1.06,,0.25,-0.13,0.09,-0.08
Kepler-1189 b,0,0,0.158,,,,0.046,-0.043,,,3.78858982,,0.00002274,-0.00002274,,,,,,,0.01400,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,6012.00,0.080,[Fe/H],Kepler-1189,1.16,1.11,,0.34,-0.15,0.10,-0.08
Kepler-270 c,0,0,0.158,,,,0.033,-0.033,,,25.26288700,0.180000,0.00059900,-0.00059900,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,6067.00,,,Kepler-270,1.46,,,0.28,-0.28,,
Kepler-286 e,0,0,0.158,,,,0.038,-0.038,,,29.22128900,0.176000,0.00037000,-0.00037000,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,5580.00,,,Kepler-286,0.86,,,0.17,-0.17,,
Kepler-294 b,0,0,0.158,,,,0.074,-0.074,,,3.70121200,0.048000,0.00002500,-0.00002500,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,5913.00,,,Kepler-294,0.98,,,0.46,-0.46,,
Kepler-215 c,0,0,0.158,,,,0.037,-0.037,,,14.66710800,0.113000,0.00008900,-0.00008900,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,5739.00,,,Kepler-215,1.03,,,0.24,-0.24,,
Kepler-82 d,0,0,0.158,,,,0.024,-0.024,,,2.38296100,0.034000,0.00000500,-0.00000500,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,,,,Kepler-82,0.90,0.91,,0.04,-0.02,0.03,-0.03
Kepler-206 c,0,0,0.158,,,,0.030,-0.030,,,13.13747100,0.111000,0.00006500,-0.00006500,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,5764.00,,,Kepler-206,1.19,,,0.23,-0.23,,
Kepler-321 b,0,0,0.158,,,,0.030,-0.030,,,4.91537900,0.057000,0.00001000,-0.00001000,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,5740.00,,,Kepler-321,1.19,,,0.23,-0.23,,
Kepler-1645 b,0,0,0.159,,,,0.038,-0.018,,,16.17795610,,0.00010690,-0.00010690,,,,,,,0.01619,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5812.00,0.040,[Fe/H],Kepler-1645,1.02,1.02,,0.24,-0.10,0.06,-0.06
Kepler-1544 b,0,0,0.159,,,,0.008,-0.006,,,168.81117400,,0.00127100,-0.00127100,,,,,,,0.02198,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,4886.00,0.020,[Fe/H],Kepler-1544,0.74,0.81,,0.02,-0.02,0.02,-0.03
Kepler-881 b,0,0,0.159,,,,0.038,-0.029,,,4.44448017,,0.00002530,-0.00002530,,,,,,,0.01460,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5961.00,0.000,[Fe/H],Kepler-881,1.09,1.06,,0.26,-0.11,0.08,-0.07
Kepler-850 b,0,0,0.159,,,,0.042,-0.019,,,7.19303878,,0.00003818,-0.00003818,,,,,,,0.01528,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5932.00,0.030,[Fe/H],Kepler-850,1.09,1.06,,0.29,-0.12,0.07,-0.06
Kepler-1003 b,0,0,0.159,,,,0.043,-0.020,,,3.55485691,,0.00000671,-0.00000671,,,,,,,0.01432,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,6109.00,0.010,[Fe/H],Kepler-1003,1.17,1.11,,0.32,-0.15,0.13,-0.08
Kepler-1410 b,0,0,0.159,,,,0.011,-0.012,,,60.86616800,,0.00051610,-0.00051610,,,,,,,0.02737,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,4092.00,0.010,[Fe/H],Kepler-1410,0.60,0.63,,0.03,-0.04,0.04,-0.04
Kepler-883 b,0,0,0.159,,,,0.015,-0.012,,,12.98495573,,0.00003436,-0.00003436,,,,,,,0.01479,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,6116.00,-0.130,[Fe/H],Kepler-883,1.09,1.06,,0.10,-0.08,0.05,-0.05
Kepler-371 c,0,0,0.159,,,,0.040,-0.040,,,67.96801500,0.313000,0.00107000,-0.00107000,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,5666.00,,,Kepler-371,0.99,,,0.25,-0.25,,
Kepler-768 b,0,0,0.160,,,,0.018,-0.012,,,11.39100250,,0.00007499,-0.00007499,,,,,,,0.02095,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5108.00,-0.030,[Fe/H],Kepler-768,0.78,0.82,,0.05,-0.05,0.05,-0.05
Kepler-1585 b,0,0,0.160,,,,0.022,-0.014,,,3.58274630,,0.00001739,-0.00001739,,,,,,,0.01810,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5538.00,0.080,[Fe/H],Kepler-1585,0.91,0.94,,0.12,-0.06,0.05,-0.05
Kepler-769 c,0,0,0.160,,,,0.068,-0.024,,,15.98701740,,0.00019990,-0.00019990,,,,,,,0.01345,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,6186.00,0.060,[Fe/H],Kepler-769,1.28,1.19,,0.55,-0.19,0.17,-0.11
Kepler-204 c,0,0,0.160,,,,0.035,-0.035,,,25.66059300,0.173000,0.00028800,-0.00028800,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,5812.00,,,Kepler-204,1.24,,,0.26,-0.26,,
Kepler-366 c,0,0,0.160,,,,0.072,-0.072,,,12.51616000,0.110000,0.00009500,-0.00009500,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,6209.00,,,Kepler-366,1.05,,,0.47,-0.47,,
Kepler-376 c,0,0,0.160,,,,0.032,-0.032,,,14.17232700,0.115000,0.00010800,-0.00010800,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,5900.00,,,Kepler-376,1.18,,,0.23,-0.23,,
Kepler-272 c,0,0,0.160,,,,0.086,-0.086,,,6.05734200,0.061000,0.00003700,-0.00003700,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,5297.00,,,Kepler-272,0.93,,,0.50,-0.50,,
Kepler-430 c,0,0,0.160,,,,,,,,110.97900000,0.475700,,,,,,,,,0.01080,Transit,1,0,Space,Kepler,2015,Everett et al. 2015,Everett et al. 2015,2014-11-19,2015-02,,5884.00,0.200,[Fe/H],Kepler-430,1.49,1.17,,0.27,-0.23,0.13,-0.10
Kepler-305 e,0,0,0.160,,,0,,,,,3.20538000,,,,,,,,,,,Transit,1,0,Space,Kepler,2020,Armstrong et al. 2020,Armstrong et al. 2020,2020-09-03,2020-08,,5100.00,,,Kepler-305,0.79,,,0.05,-0.05,,
Kepler-296 f,0,0,0.161,,,,0.028,-0.027,,,63.33627000,0.255000,0.00060000,-0.00062000,0.043000,-0.042000,0.330000,,,,0.03440,Transit,1,0,Space,Kepler,2014,Barclay et al. 2015,Rowe et al. 2014,2015-09-03,2014-03,0.6200,3740.00,-0.080,[Fe/H],Kepler-296,0.48,0.50,M2 V,0.07,-0.09,0.07,-0.09
K2-240 c,0,0,0.161,,,,0.027,-0.009,,,20.52300000,0.115900,0.00100000,-0.00100000,0.002000,-0.002000,,89.660,,,0.03130,Transit,0,1,Space,K2,2018,D&iacute;ez Alonso et al. 2018,D&iacute;ez Alonso et al. 2018,2018-06-21,,,3810.00,-0.100,[Fe/H],K2-240,0.54,0.58,M0.5 V,0.01,-0.01,0.01,-0.01
Kepler-1353 b,0,0,0.161,,,,0.033,-0.012,,,24.75439660,,0.00014310,-0.00014310,,,,,,,0.02309,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,4776.00,-0.060,[Fe/H],Kepler-1353,0.72,0.76,,0.04,-0.04,0.04,-0.05
K2-187 c,0,0,0.161,,,,0.012,-0.012,,,2.87204200,0.039200,0.00042400,-0.00042000,0.000500,-0.000500,,,,,0.01790,Transit,0,1,Space,K2,2018,Livingston et al. 2018,Mayo et al. 2018,2018-10-26,2018-02,,5484.00,0.230,[Fe/H],K2-187,0.92,0.98,,0.02,-0.02,0.04,-0.04
Kepler-1327 b,0,0,0.161,,,,0.052,-0.018,,,14.88801098,,0.00008768,-0.00008768,,,,,,,0.01557,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5885.00,-0.030,[Fe/H],Kepler-1327,1.03,1.02,,0.25,-0.11,0.07,-0.07
K2-155 b,0,0,0.161,,,,0.018,-0.009,,,6.34200000,0.056200,0.00200000,-0.00200000,0.001300,-0.001400,,88.300,,,0.02610,Transit,0,1,Space,K2,2018,D&iacute;ez Alonso et al. 2018,Hirano et al. 2018,2018-04-26,,,4258.00,-0.300,[Fe/H],K2-155,0.58,0.65,K7,0.06,-0.03,0.06,-0.03
K2-170 c,0,0,0.161,,,,0.022,-0.014,,,12.40004700,,0.00173500,-0.00188300,,,,88.668,,,0.01683,Transit,0,1,Space,K2,2018,Mayo et al. 2018,Mayo et al. 2018,2018-02-15,2018-02,,5748.00,-0.110,[Fe/H],K2-170,0.98,0.96,,0.11,-0.07,0.03,-0.03
Kepler-135 b,0,0,0.161,,,,0.031,-0.031,,,6.00253000,0.067000,0.00001600,-0.00001600,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,6090.00,,,Kepler-135,1.27,,,0.24,-0.24,,
Kepler-140 c,0,0,0.161,,,,0.031,-0.031,,,91.35328200,0.414000,0.00137000,-0.00137000,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,6077.00,,,Kepler-140,1.29,,,0.24,-0.24,,
Kepler-356 c,0,0,0.161,,,,0.029,-0.029,,,13.12163200,0.115000,0.00008800,-0.00008800,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,6133.00,,,Kepler-356,1.33,,,0.24,-0.24,,
Kepler-11 b,1,0,0.161,0.00600,Mass,0,0.003,-0.004,0.00400,-0.00300,10.30390000,0.091000,0.00060000,-0.00100000,0.001000,-0.001000,0.045000,89.640,1.72000,,0.01563,Transit,1,0,Space,Kepler,2010,Lissauer et al. 2013,Lissauer et al. 2011,2014-05-14,2011-02,,5663.00,-0.041,[M/H],Kepler-11,1.06,0.96,,0.02,-0.02,0.03,-0.03
Kepler-148 b,0,0,0.161,,,,0.078,-0.078,,,1.72936600,0.028000,0.00000400,-0.00000400,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,5272.00,,,Kepler-148,0.85,,,0.41,-0.41,,
WASP-47 e,1,0,0.161,0.02149,Mass,0,0.002,-0.002,0.00208,-0.00208,0.78959200,,0.00001200,-0.00001200,,,,85.980,6.35000,,0.01461,Transit,0,1,Space,K2,2015,Vanderburg et al. 2017,Becker et al. 2015,2018-06-21,2015-10,,5552.00,0.380,[M/H],WASP-47,1.14,1.04,,0.01,-0.01,0.03,-0.03
Kepler-113 b,1,0,0.162,0.03700,Mass,0,0.004,-0.004,0.01300,-0.01300,4.75400000,,,,,,,,10.73000,,0.02419,Transit,1,0,Space,Kepler,2014,Marcy et al. 2014,Marcy et al. 2014,2014-05-14,2014-02,,4725.00,0.050,[Fe/H],Kepler-113,0.69,0.75,,0.02,-0.02,0.06,-0.06
Kepler-283 c,0,0,0.162,,,,0.011,-0.011,,,92.74371100,0.341000,0.00141300,-0.00141300,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,4351.00,,,Kepler-283,0.57,,,0.02,-0.02,,
Kepler-331 b,0,0,0.162,,,,0.017,-0.017,,,8.45749600,0.065000,0.00002400,-0.00002400,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,4347.00,,,Kepler-331,0.49,,,0.05,-0.05,,
Kepler-771 b,0,0,0.162,,,,0.028,-0.019,,,8.73485836,,0.00004732,-0.00004732,,,,,,,0.01595,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5906.00,0.010,[Fe/H],Kepler-771,1.05,1.03,,0.18,-0.11,0.08,-0.07
Kepler-772 b,0,0,0.162,,,,0.033,-0.021,,,12.99207337,,0.00005428,-0.00005428,,,,,,,0.01483,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5714.00,0.030,[Fe/H],Kepler-772,1.11,0.98,,0.22,-0.15,0.04,-0.04
EPIC 220674823 b,1,0,0.162,,,,0.009,-0.009,,,0.57133100,0.013400,0.00002000,-0.00002100,0.000200,-0.000200,,,,,0.01710,Transit,0,1,Space,K2,2016,Livingston et al. 2018,Adams et al. 2017,2018-10-26,,,5617.00,0.130,[Fe/H],EPIC 220674823,0.98,0.97,G5 V,0.02,-0.02,0.04,-0.04
Kepler-1413 b,0,0,0.162,,,,0.014,-0.013,,,13.18296420,,0.00010820,-0.00010820,,,,,,,0.02123,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5196.00,-0.050,[Fe/H],Kepler-1413,0.80,0.84,,0.05,-0.05,0.04,-0.05
Kepler-1292 b,0,0,0.162,,,,0.026,-0.012,,,3.27646405,,0.00001548,-0.00001548,,,,,,,0.01801,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5556.00,0.080,[Fe/H],Kepler-1292,0.93,0.95,,0.14,-0.06,0.04,-0.04
Kepler-1262 b,0,0,0.162,,,,0.029,-0.015,,,8.67900242,,0.00003790,-0.00003790,,,,,,,0.01688,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5771.00,-0.020,[Fe/H],Kepler-1262,0.98,0.99,,0.17,-0.09,0.06,-0.06
Kepler-1225 b,0,0,0.162,,,,0.054,-0.021,,,7.01075434,,0.00002753,-0.00002753,,,,,,,0.01388,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,6140.00,0.010,[Fe/H],Kepler-1225,1.19,1.13,,0.40,-0.15,0.14,-0.09
Kepler-110 b,0,0,0.163,,,,0.032,-0.032,,,12.69111200,0.107000,0.00003600,-0.00003600,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,5960.00,,,Kepler-110,1.15,,,0.23,-0.23,,
Kepler-1479 b,0,0,0.163,,,,0.027,-0.014,,,14.53261362,,0.00004429,-0.00004429,,,,,,,0.01704,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5796.00,-0.020,[Fe/H],Kepler-1479,0.98,0.99,,0.16,-0.08,0.05,-0.06
Kepler-638 b,0,0,0.163,,,,0.050,-0.028,,,6.07972888,,0.00001513,-0.00001513,,,,,,,0.01828,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5382.00,0.040,[Fe/H],Kepler-638,0.93,0.88,,0.29,-0.09,0.04,-0.04
Kepler-1089 b,0,0,0.163,,,,0.009,-0.030,,,5.13248562,,0.00000948,-0.00000948,,,,,,,0.03400,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,3753.00,-0.090,[Fe/H],Kepler-1089,0.49,0.52,,0.03,-0.03,0.03,-0.03
K2-316 c,0,0,0.163,,,0,0.012,-0.011,,,5.26000000,0.058200,0.00700000,-0.00700000,0.008100,-0.012200,,89.310,,,,Transit,0,1,Space,K2,2020,Castro Gonz&aacute;lez et al. 2020,Castro Gonz&aacute;lez et al. 2020,2020-09-03,2020-07,,3436.00,,,K2-316,0.38,0.41,,0.00,-0.00,0.01,-0.01
Kepler-1691 b,0,0,0.164,,,0,,,,,3.84820000,,,,,,,,,,,Transit,1,0,Space,Kepler,2020,Armstrong et al. 2020,Armstrong et al. 2020,2020-09-03,2020-08,,5753.00,,,Kepler-1691,1.21,,,0.07,-0.09,,
Kepler-52 c,0,0,0.164,10.41000,Mass,1,,,,,16.38500210,,0.00014000,-0.00014000,,,,,,,0.03225,Transit,1,0,Space,Kepler,2012,Steffen et al. 2013,Steffen et al. 2013,2014-05-14,2013-01,,4263.00,,,Kepler-52,0.56,,M0 V,0.02,-0.02,,
Kepler-225 c,0,0,0.164,,,,0.009,-0.009,,,18.79423400,0.111000,0.00007600,-0.00007600,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,3682.00,,,Kepler-225,0.48,,M1 V,0.02,-0.02,,
Kepler-274 c,0,0,0.164,,,,0.089,-0.089,,,33.19786100,0.204000,0.00089400,-0.00089400,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,6023.00,,,Kepler-274,1.01,,,0.54,-0.54,,
Kepler-354 b,0,0,0.164,,,,0.052,-0.052,,,5.47666000,0.054000,0.00002400,-0.00002400,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,4648.00,,,Kepler-354,0.67,,,0.21,-0.21,,
Kepler-357 b,0,0,0.164,,,,0.096,-0.096,,,6.47543400,0.063000,0.00003400,-0.00003400,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,5036.00,,,Kepler-357,0.83,,,0.49,-0.49,,
Kepler-331 c,0,0,0.164,,,,0.017,-0.017,,,17.28111000,0.105000,0.00006400,-0.00006400,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,4347.00,,,Kepler-331,0.49,,,0.05,-0.05,,
K2-21 b,0,0,0.164,,,,0.009,-0.009,,,9.32503800,0.076000,0.00037900,-0.00040300,0.002000,-0.003000,0.100000,88.980,,34.4800,0.02616,Transit,0,1,Space,K2,2015,Dressing et al. 2017,Petigura et al. 2015,2017-10-26,,10.0000,4222.06,,,K2-21,0.65,0.68,M0.0,0.03,-0.03,0.07,-0.07
Kepler-1651 b,0,0,0.164,,,,0.010,-0.010,,,9.87863917,,0.00001067,-0.00001010,,,0.130000,,,,0.03355,Transit,1,0,Space,Kepler,2017,Mann et al. 2017,Mann et al. 2017,2017-05-25,,,3713.00,-0.160,[Fe/H],Kepler-1651,0.50,0.52,,0.03,-0.03,0.03,-0.03
Kepler-1125 b,0,0,0.164,,,,0.027,-0.016,,,17.67006420,,0.00011760,-0.00011760,,,,,,,0.01767,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5683.00,-0.090,[Fe/H],Kepler-1125,0.94,0.95,,0.15,-0.09,0.08,-0.07
Kepler-825 c,0,0,0.164,,,,0.036,-0.021,,,8.18182460,,0.00002265,-0.00002265,,,,,,,0.01614,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5976.00,-0.080,[Fe/H],Kepler-825,1.08,1.03,,0.28,-0.15,0.12,-0.08
Kepler-1251 b,0,0,0.164,,,,0.023,-0.012,,,45.09046430,,0.00046300,-0.00046300,,,,,,,0.01897,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5545.00,-0.040,[Fe/H],Kepler-1251,0.89,0.92,,0.12,-0.06,0.05,-0.06
Kepler-1344 b,0,0,0.164,,,,0.045,-0.018,,,4.76830490,,0.00001895,-0.00001895,,,,,,,0.01466,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5981.00,0.060,[Fe/H],Kepler-1344,1.13,1.09,,0.31,-0.12,0.09,-0.07
Kepler-1370 b,0,0,0.164,,,,0.059,-0.023,,,20.26416840,,0.00011110,-0.00011110,,,,,,,0.01272,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,6202.00,0.050,[Fe/H],Kepler-1370,1.29,1.19,,0.46,-0.18,0.15,-0.09
Kepler-887 b,0,0,0.164,,,,0.024,-0.015,,,20.42228798,,0.00009225,-0.00009225,,,,,,,0.01263,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,6194.00,0.080,[Fe/H],Kepler-887,1.29,1.19,,0.19,-0.12,0.05,-0.04
Kepler-341 d,0,0,0.165,,,,0.084,-0.084,,,27.66631300,0.182000,0.00029700,-0.00029700,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,6012.00,,,Kepler-341,1.02,,,0.52,-0.52,,
Kepler-217 c,0,0,0.165,,,,0.024,-0.024,,,8.58600400,0.089000,0.00005300,-0.00005300,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,6171.00,,,Kepler-217,1.80,,,0.26,-0.26,,
Kepler-202 c,0,0,0.165,,,,0.009,-0.009,,,16.28249300,0.113000,0.00003800,-0.00003800,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,4668.00,,,Kepler-202,0.67,,,0.03,-0.03,,
Kepler-350 b,0,0,0.165,,,,0.034,-0.034,,,11.18956200,0.104000,0.00011900,-0.00011900,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,6186.00,,,Kepler-350,1.53,,,0.31,-0.31,,
Kepler-641 b,0,0,0.165,,,,0.028,-0.022,,,9.48961571,,0.00002398,-0.00002398,,,,,,,0.01533,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5713.00,0.150,[Fe/H],Kepler-641,1.13,1.02,,0.19,-0.14,0.05,-0.04
Kepler-1135 b,0,0,0.165,,,,0.029,-0.014,,,76.95785700,,0.00071040,-0.00071040,,,,,,,0.01755,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5656.00,0.020,[Fe/H],Kepler-1135,0.94,0.96,,0.17,-0.07,0.04,-0.05
Kepler-1509 b,0,0,0.165,,,,0.033,-0.014,,,25.43381970,,0.00031140,-0.00031140,,,,,,,0.01699,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5780.00,0.030,[Fe/H],Kepler-1509,0.99,1.00,,0.16,-0.08,0.05,-0.05
Kepler-948 b,0,0,0.165,,,,0.029,-0.037,,,7.76846622,,0.00004201,-0.00004201,,,,,,,0.01782,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5679.00,-0.020,[Fe/H],Kepler-948,0.94,0.96,,0.16,-0.08,0.07,-0.06
Kepler-1463 b,0,0,0.166,,,,0.029,-0.017,,,25.15864000,,0.00051230,-0.00051230,,,,,,,0.01789,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5679.00,0.000,[Fe/H],Kepler-1463,0.95,0.96,,0.16,-0.08,0.05,-0.06
Kepler-529 b,0,0,0.166,,,,0.022,-0.015,,,1.98035766,,0.00000231,-0.00000231,,,,,,,0.01548,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,6087.00,-0.100,[Fe/H],Kepler-529,1.14,1.07,,0.15,-0.10,0.06,-0.06
K2-168 b,0,0,0.166,,,,0.021,-0.010,,,15.85230000,,0.00250000,-0.00120000,,,,89.400,,,0.01812,Transit,0,1,Space,K2,2018,Hedges et al. 2019,Mayo et al. 2018,2019-08-15,2018-02,,5502.70,,,K2-168,0.83,0.88,,0.09,-0.04,0.06,-0.03
Kepler-1488 b,0,0,0.166,,,,0.037,-0.033,,,39.81899320,,0.00029070,-0.00029070,,,,,,,0.01282,Transit,1,0,Space,Kepler,2016,Morton et al. 2016,Morton et al. 2016,2016-05-10,,,5820.00,0.060,[Fe/H],Kepler-1488,1.31,1.05,,0.29,-0.26,0.07,-0.05
Kepler-299 d,0,0,0.166,,,,0.034,-0.034,,,15.05478600,0.118000,0.00018900,-0.00018900,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,5617.00,,,Kepler-299,1.03,,,0.21,-0.21,,
Kepler-265 b,0,0,0.166,,,,0.040,-0.040,,,6.84626200,0.069000,0.00006300,-0.00006300,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,5835.00,,,Kepler-265,1.10,,,0.23,-0.23,,
Kepler-191 c,0,0,0.166,,,,0.082,-0.082,,,17.73850600,0.128000,0.00008200,-0.00008200,,,,,,,,Transit,1,0,Space,Kepler,2014,Rowe et al. 2014,Rowe et al. 2014,2014-05-14,2014-03,,5282.00,,,Kepler-191,0.79,,,0.39,-0.39,,
